Source,Destination IP,Volume,Destination Domain,Destination Latitude,Destination Longitude
Desktop (server),99.84.181.108,22095,server-99-84-181-108.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.134.35,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.32.12,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.228.172.24,11569,ec2-34-228-172-24.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.230.243,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.88.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.216.104.189,8047,ec2-3-216-104-189.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.216.104.189,2979,ec2-3-216-104-189.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.9.200,9313,iad30s14-in-f8.1e100.net,38.98371887,-77.38275909
Desktop (server),23.4.210.58,2111,a23-4-210-58.deploy.static.akamaitechnologies.com,51.51221848,0
Echo plus 2nd gen,52.216.10.123,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.147.124,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.99.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.114.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.32.20,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.153.174.210,5436,ec2-35-153-174-210.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.9.172,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),54.192.30.126,20062,server-54-192-30-126.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.114.243,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.165.59,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.100.67,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.179.99,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),34.214.148.108,6339,ec2-34-214-148-108.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Echo plus 2nd gen,52.216.10.139,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.95.99,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.107.52,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.12.204,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),104.124.101.72,8243,a104-124-101-72.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
Motog Phone,184.169.219.147,5602,ec2-184-169-219-147.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Echo plus 2nd gen,52.216.161.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.94.139,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.46.60,1145,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.164.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.24.68,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.110.171,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.12.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.251.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.130,93364,ec2-3-91-171-130.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.40.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.17.104,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.182.149,18112,server-99-84-182-149.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.138.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.130.75,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.104.3,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.8.155,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.26.57.93,2871,ec2-52-26-57-93.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),54.191.162.246,37968,ec2-54-191-162-246.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Echo plus 2nd gen,52.216.229.123,1145,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.177.83,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.224.240,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.109.187,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.134.251,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.145.235,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.107.140,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.242.196,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.129.139,1145,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.38.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.22.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,34.225.154.159,8845,ec2-34-225-154-159.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,34.225.154.159,5417,ec2-34-225-154-159.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,162.159.200.123,90,time.cloudflare.com,52.30905151,4.940189838
Google onHub,162.159.200.123,90,time.cloudflare.com,52.30905151,4.940189838
Echo plus 2nd gen,52.217.39.188,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,13.249.43.67,578,server-13-249-43-67.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.217.0.204,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.109.219,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.41.252,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,54.231.41.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,18.213.19.90,12788,ec2-18-213-19-90.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.142.244,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.14.148,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.204.187,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.164.136,5545,iad30s24-in-f8.1e100.net,38.98371887,-77.38275909
Motog Phone,52.20.168.80,2944,ec2-52-20-168-80.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.107.20,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,34.193.65.221,1550,ec2-34-193-65-221.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.249.132,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.85.131,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.15.172,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.129.99,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.104.235,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.110.147,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.164.219,1133,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.25.62,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.80.216,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),34.208.208.167,12546,ec2-34-208-208-167.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),13.249.43.93,5016,server-13-249-43-93.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.101.43,1145,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.45.68,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.39.180,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.225.217.34,4774,server-13-225-217-34.jfk51.r.cloudfront.net,40.75891113,-73.97901917
Motog Phone,13.225.228.225,6586,server-13-225-228-225.jfk51.r.cloudfront.net,40.75891113,-73.97901917
Echo plus 2nd gen,52.216.226.0,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.89.100,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,13.225.225.202,5516,server-13-225-225-202.jfk51.r.cloudfront.net,40.75891113,-73.97901917
Echo plus 2nd gen,52.216.206.107,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.205.219,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),23.32.74.22,6008,a23-32-74-22.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.133.155,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,54.230.139.159,9854,server-54-230-139-159.atl56.r.cloudfront.net,33.7984581,-84.38828278
Echo plus 2nd gen,52.217.8.68,1145,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.128.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.111.51,2133,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.77.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,54.230.31.35,3048,server-54-230-31-35.atl56.r.cloudfront.net,33.7984581,-84.38828278
Echo plus 2nd gen,52.216.85.83,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.140.100,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,99.84.218.40,7710,server-99-84-218-40.iad79.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.140.180,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.208.114.54,8998,ec2-3-208-114-54.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.86.230.28,22496,server-99-86-230-28.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.219.174,70116,server-99-84-219-174.iad79.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.82.232,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.38.12,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,99.86.229.96,6096,server-99-86-229-96.iad79.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.217.11.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.18.248,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.129.179,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.248,170387,ec2-3-91-171-248.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.226.130.41,272,ec2-54-226-130-41.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.16.248,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,172.217.13.238,414229,iad23s61-in-f14.1e100.net,38.98371887,-77.38275909
LG smart TV,172.217.13.86,194368,iad23s60-in-f22.1e100.net,38.98371887,-77.38275909
Echo Look,34.200.248.47,26894,ec2-34-200-248-47.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,34.228.65.94,2338,ec2-34-228-65-94.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,52.216.107.236,4855983,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,54.167.103.35,6202,ec2-54-167-103-35.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,107.23.141.82,1380,ec2-107-23-141-82.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,34.207.236.196,27946,ec2-34-207-236-196.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,3.231.4.45,138,ec2-3-231-4-45.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),34.208.193.209,4367,ec2-34-208-193-209.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),99.84.110.63,7659,server-99-84-110-63.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.110.27,5031,server-99-84-110-27.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.224.158.140,2936,ec2-3-224-158-140.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.218.164,4400,server-99-84-218-164.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.227.250.164,93426,ec2-3-227-250-164.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.216.32,27036,server-99-84-216-32.iad79.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),104.112.10.112,3328,a104-112-10-112.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
Ring Door bell,3.94.223.53,8845,ec2-3-94-223-53.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.94.223.53,5417,ec2-3-94-223-53.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,45.76.244.202,90,45.76.244.202.vultr.com,47.61347961,-122.3473816
Google onHub,45.76.244.202,90,45.76.244.202.vultr.com,47.61347961,-122.3473816
Motog Phone,99.84.109.219,3979,server-99-84-109-219.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.109.165,75062,server-99-84-109-165.iad79.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),172.217.15.106,11077,iad30s21-in-f10.1e100.net,38.98371887,-77.38275909
Desktop (server),23.206.167.134,2593,a23-206-167-134.deploy.static.akamaitechnologies.com,32.80543137,-96.81423187
Desktop (server),99.84.216.58,2429,server-99-84-216-58.iad79.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),99.84.110.85,3211,server-99-84-110-85.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.105.76,8968,server-99-84-105-76.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.91.171.253,88525,ec2-3-91-171-253.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.86.225.242,43507,server-99-86-225-242.iad79.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),96.6.24.119,3262,a96-6-24-119.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
Motog Phone,3.91.171.244,20492,ec2-3-91-171-244.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),13.249.43.99,1271,server-13-249-43-99.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),99.84.181.36,1276,server-99-84-181-36.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),99.84.181.111,604,server-99-84-181-111.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),34.216.241.179,37323,ec2-34-216-241-179.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),52.11.25.131,12612,ec2-52-11-25-131.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),54.192.30.125,20214,server-54-192-30-125.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),23.204.255.175,17387,a23-204-255-175.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Motog Phone,52.201.40.163,5850,ec2-52-201-40-163.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),99.84.181.82,20436,server-99-84-181-82.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,54.164.166.216,9622,ec2-54-164-166-216.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.215,73174,ec2-3-91-171-215.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.35.84.106,11811,ec2-52-35-84-106.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),13.249.43.52,15036,server-13-249-43-52.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo Look,54.192.30.121,1244,server-54-192-30-121.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),104.96.226.195,50329,a104-96-226-195.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Ring Door bell,52.73.131.150,24283,ec2-52-73-131-150.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.73.131.150,16075,ec2-52-73-131-150.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,173.194.204.113,5310,qb-in-f113.1e100.net,37.41915894,-122.0754089
Desktop (server),54.69.196.86,12546,ec2-54-69-196-86.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,99.84.185.41,13140,server-99-84-185-41.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,13.249.43.128,1843,server-13-249-43-128.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.91.171.156,255806,ec2-3-91-171-156.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.41.39.5,6339,ec2-52-41-39-5.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),52.36.175.254,10132,ec2-52-36-175-254.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),13.249.43.85,9434,server-13-249-43-85.iad89.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,172.217.8.4,4374,iad23s59-in-f4.1e100.net,38.98371887,-77.38275909
Motog Phone,3.91.171.245,31497,ec2-3-91-171-245.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,54.165.201.196,51428,ec2-54-165-201-196.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,54.165.201.196,11673,ec2-54-165-201-196.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),23.46.53.231,2594,a23-46-53-231.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Desktop (server),52.35.244.72,6273,ec2-52-35-244-72.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),23.219.223.180,2662,a23-219-223-180.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Motog Phone,172.217.7.136,2012,iad30s08-in-f8.1e100.net,38.98371887,-77.38275909
Echo Look,3.216.78.163,9236,ec2-3-216-78-163.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,35.172.250.252,68882,ec2-35-172-250-252.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,52.217.9.156,4913899,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.85.185.88,141794,ec2-54-85-185-88.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,216.228.192.51,270,tick.eoni.com,45.22111893,-118.2633514
LG smart TV,13.249.40.215,296,server-13-249-40-215.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,3.209.67.123,155110,ec2-3-209-67-123.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.131.3,148,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,99.84.185.54,148,server-99-84-185-54.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.185.37,148,server-99-84-185-37.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.192.30.113,940,server-54-192-30-113.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,13.249.40.198,296,server-13-249-40-198.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.185.17,148,server-99-84-185-17.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.185.201,148,server-99-84-185-201.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,34.197.181.220,168714,ec2-34-197-181-220.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,13.249.40.21,296,server-13-249-40-21.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.192.30.64,296,server-54-192-30-64.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,34.231.108.120,145562,ec2-34-231-108-120.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,13.249.40.34,3422,server-13-249-40-34.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,3.215.127.169,154600,ec2-3-215-127-169.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.215.127.169,49000,ec2-3-215-127-169.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,3.214.58.173,90,ec2-3-214-58-173.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.214.58.173,90,ec2-3-214-58-173.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,13.249.40.34,3200,server-13-249-40-34.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.192.30.79,644,server-54-192-30-79.iad89.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,54.192.30.79,644,server-54-192-30-79.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.216.32,655,server-99-84-216-32.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.84.216.32,655,server-99-84-216-32.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,3.212.2.224,212198,ec2-3-212-2-224.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.212.2.224,212008,ec2-3-212-2-224.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,13.249.43.169,184151,server-13-249-43-169.iad89.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,13.249.43.169,184151,server-13-249-43-169.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.186.40.66,8134,ec2-54-186-40-66.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,184.25.98.209,606,a184-25-98-209.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
LG smart TV,34.202.105.108,3828,ec2-34-202-105-108.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,3.94.117.93,272,ec2-3-94-117-93.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,172.217.164.130,137464,iad30s24-in-f2.1e100.net,38.98371887,-77.38275909
LG smart TV,52.216.164.155,3358,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.164.155,1126,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.209.67.123,49066,ec2-3-209-67-123.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.93.70,1191942,ec2-3-233-93-70.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.93.70,1191996,ec2-3-233-93-70.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.95.147,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.95.147,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.5.115.78,156702,ec2-52-5-115-78.compute-1.amazonaws.com,39.04370117,-77.47419739
